date,open,high,low,close,volume
2024-01-30 14:58:00,826.7,827.0,826.6,826.6,953
2024-01-30 14:59:00,826.3,830.0,824.0,826.0,5324
2024-01-31 11:00:00,826.0,826.0,826.0,826.0,10
2024-01-31 11:01:00,839.0,839.0,839.0,839.0,10
2024-01-31 11:02:00,836.0,836.0,831.0,835.0,395
2024-01-31 11:03:00,831.0,832.0,831.0,832.0,710
2024-01-31 11:04:00,834.0,834.0,832.0,832.0,547
2024-01-31 11:05:00,832.2,833.0,832.0,833.0,240
2024-01-31 11:06:00,832.0,832.0,830.0,830.0,267
2024-01-31 11:07:00,830.0,830.0,825.0,825.0,440
2024-01-31 11:08:00,825.0,830.0,825.0,825.0,2200
2024-01-31 11:09:00,825.0,825.0,822.0,822.0,863
2024-01-31 11:10:00,822.0,822.0,822.0,822.0,1029
2024-01-31 11:11:00,822.1,824.0,822.0,824.0,1509
2024-01-31 11:12:00,824.8,825.0,824.8,825.0,216
2024-01-31 11:13:00,829.0,832.0,829.0,832.0,1532
2024-01-31 11:14:00,832.0,832.5,831.0,832.5,247
2024-01-31 11:15:00,832.5,836.0,831.0,836.0,2227
2024-01-31 11:16:00,836.0,840.0,836.0,840.0,2477
2024-01-31 11:17:00,836.5,840.0,836.5,840.0,2576
2024-01-31 11:18:00,839.9,840.0,839.9,840.0,400
2024-01-31 11:19:00,840.0,840.0,839.0,839.9,650
2024-01-31 11:20:00,839.1,841.0,839.1,840.0,457
2024-01-31 11:21:00,840.0,840.0,839.1,839.1,731
2024-01-31 11:22:00,839.1,840.0,839.0,839.0,1209
2024-01-31 11:23:00,840.0,840.0,838.2,839.0,1395
2024-01-31 11:24:00,838.0,839.0,832.0,832.0,1624
2024-01-31 11:26:00,833.2,833.2,833.2,833.2,50
2024-01-31 11:27:00,835.0,835.1,835.0,835.0,2068
2024-01-31 11:28:00,835.0,835.0,835.0,835.0,49
2024-01-31 11:29:00,836.0,836.0,834.0,834.0,1469
2024-01-31 11:31:00,835.0,837.0,835.0,837.0,527
2024-01-31 11:32:00,837.0,839.0,837.0,839.0,2048
2024-01-31 11:33:00,839.9,842.0,839.9,840.0,4447
2024-01-31 11:34:00,840.0,840.0,840.0,840.0,2053
2024-01-31 11:35:00,840.0,842.0,840.0,842.0,2768
2024-01-31 11:36:00,842.0,845.0,842.0,845.0,9242
2024-01-31 11:37:00,845.0,847.0,845.0,847.0,900
2024-01-31 11:38:00,847.0,847.0,847.0,847.0,600
2024-01-31 11:39:00,846.1,849.0,846.1,849.0,10000
2024-01-31 11:40:00,845.1,845.1,842.0,842.0,3057
2024-01-31 11:41:00,842.0,843.0,842.0,842.0,500
2024-01-31 11:42:00,842.1,845.0,840.0,845.0,3100
2024-01-31 11:43:00,845.0,845.0,845.0,845.0,1000
2024-01-31 11:44:00,845.0,845.1,845.0,845.1,551
2024-01-31 11:45:00,845.9,846.1,845.9,846.1,271
2024-01-31 11:46:00,846.1,846.1,846.1,846.1,50
2024-01-31 11:47:00,845.5,847.0,845.5,847.0,1301
2024-01-31 11:48:00,846.1,846.1,845.1,846.0,436
2024-01-31 11:49:00,845.2,846.0,845.0,846.0,458
2024-01-31 11:50:00,845.9,845.9,843.0,843.2,653
2024-01-31 11:51:00,843.2,845.0,843.2,845.0,200
2024-01-31 11:52:00,844.0,845.0,843.3,843.3,725
2024-01-31 11:53:00,843.3,845.0,843.3,845.0,1071
2024-01-31 11:54:00,843.1,843.1,840.1,840.1,1173
2024-01-31 11:55:00,840.1,840.1,840.0,840.0,895
2024-01-31 11:56:00,840.0,840.0,840.0,840.0,924
2024-01-31 11:57:00,843.0,845.0,840.0,841.1,3601
2024-01-31 11:58:00,842.0,845.0,842.0,844.0,1338
2024-01-31 11:59:00,842.5,843.0,842.5,843.0,457
2024-01-31 12:00:00,843.0,845.0,843.0,845.0,2460
2024-01-31 12:01:00,844.0,845.0,843.1,843.1,1867
2024-01-31 12:02:00,843.2,843.2,842.2,843.0,1322
2024-01-31 12:03:00,842.0,842.0,842.0,842.0,241
2024-01-31 12:04:00,842.0,842.0,842.0,842.0,271
2024-01-31 12:05:00,842.0,842.0,840.0,840.0,110
2024-01-31 12:06:00,841.0,841.0,840.0,840.0,1297
2024-01-31 12:07:00,840.0,840.0,839.0,839.0,157
2024-01-31 12:08:00,839.1,839.1,838.0,838.0,379
2024-01-31 12:09:00,838.0,838.0,838.0,838.0,335
2024-01-31 12:10:00,838.0,838.0,837.5,837.5,340
2024-01-31 12:12:00,837.5,840.0,837.5,837.5,1760
2024-01-31 12:14:00,837.5,837.5,837.0,837.0,20
2024-01-31 12:15:00,837.0,837.0,837.0,837.0,10
2024-01-31 12:16:00,837.1,837.2,837.0,837.2,662
2024-01-31 12:17:00,837.2,837.2,836.0,836.0,518
2024-01-31 12:18:00,836.0,836.0,836.0,836.0,439
2024-01-31 12:19:00,835.4,835.4,835.4,835.4,289
2024-01-31 12:20:00,835.4,835.4,835.3,835.3,1000
2024-01-31 12:21:00,835.3,835.3,835.1,835.1,262
2024-01-31 12:22:00,835.4,835.4,835.4,835.4,71
2024-01-31 12:23:00,835.4,835.4,835.4,835.4,50
2024-01-31 12:24:00,835.4,835.4,835.4,835.4,75
2024-01-31 12:25:00,835.5,836.9,835.4,835.4,900
2024-01-31 12:26:00,835.2,835.2,835.1,835.1,791
2024-01-31 12:27:00,835.1,836.0,835.1,836.0,420
2024-01-31 12:28:00,836.0,836.9,835.5,836.9,770
2024-01-31 12:29:00,835.5,836.9,835.5,835.5,660
2024-01-31 12:30:00,836.0,837.0,836.0,837.0,356
2024-01-31 12:31:00,836.5,836.5,835.0,836.0,6784
2024-01-31 12:32:00,837.0,837.0,837.0,837.0,246
2024-01-31 12:33:00,837.0,837.0,836.0,836.0,528
2024-01-31 12:34:00,837.5,839.8,837.5,839.8,2200
2024-01-31 12:35:00,836.0,836.0,836.0,836.0,40
2024-01-31 12:36:00,837.5,839.8,837.0,837.0,578
2024-01-31 12:37:00,838.0,838.0,837.0,837.0,102
2024-01-31 12:38:00,837.0,837.0,836.2,836.2,463
2024-01-31 12:39:00,836.1,837.0,836.0,837.0,635
2024-01-31 12:40:00,837.0,839.8,837.0,839.8,526
2024-01-31 12:41:00,837.0,837.1,836.0,836.0,709
2024-01-31 12:43:00,836.0,836.0,836.0,836.0,20
2024-01-31 12:44:00,839.0,839.0,839.0,839.0,15
2024-01-31 12:45:00,838.0,839.0,838.0,839.0,200
2024-01-31 12:46:00,838.0,839.0,836.3,836.3,678
2024-01-31 12:47:00,836.2,836.2,835.1,835.1,700
2024-01-31 12:48:00,835.1,835.1,835.1,835.1,3018
2024-01-31 12:49:00,835.1,835.1,834.0,834.0,1410
2024-01-31 12:50:00,833.1,833.1,833.1,833.1,20
2024-01-31 12:51:00,833.5,833.5,830.0,830.0,2220
2024-01-31 12:52:00,830.0,830.0,825.0,825.0,2149
2024-01-31 12:53:00,825.0,825.0,824.2,825.0,473
2024-01-31 12:54:00,825.2,825.2,825.2,825.2,50
2024-01-31 12:55:00,829.0,829.0,829.0,829.0,50
2024-01-31 12:56:00,829.0,830.0,829.0,830.0,101
2024-01-31 12:57:00,829.0,829.0,829.0,829.0,200
2024-01-31 12:58:00,829.0,829.0,825.5,825.5,1650
2024-01-31 12:59:00,825.5,825.5,825.5,825.5,344
2024-01-31 13:00:00,825.5,825.5,825.0,825.0,2301
2024-01-31 13:01:00,825.0,825.0,825.0,825.0,40
2024-01-31 13:02:00,825.1,825.1,825.1,825.1,457
2024-01-31 13:03:00,825.1,825.1,825.1,825.1,500
2024-01-31 13:04:00,827.0,829.0,827.0,829.0,1510
2024-01-31 13:05:00,826.0,826.0,825.0,825.1,452
2024-01-31 13:06:00,825.1,825.1,825.1,825.1,80
2024-01-31 13:07:00,828.0,830.0,828.0,830.0,2648
2024-01-31 13:08:00,830.0,832.0,827.0,832.0,435
2024-01-31 13:09:00,830.0,830.0,830.0,830.0,13
2024-01-31 13:10:00,830.0,834.9,830.0,834.9,2000
2024-01-31 13:11:00,831.5,831.5,831.5,831.5,20
2024-01-31 13:12:00,830.0,831.5,829.0,829.0,163
2024-01-31 13:13:00,831.5,833.0,831.0,831.0,86
2024-01-31 13:14:00,831.0,837.0,831.0,835.0,3350
2024-01-31 13:15:00,834.8,834.8,834.8,834.8,10
