date,open,high,low,close,volume
2023-08-06 10:45:00,2095.43,2095.43,2095.43,2095.43,0.0
2023-08-06 10:46:00,2095.43,2095.43,2095.43,2095.43,0.0
2023-08-06 11:00:00,2097.28,2097.28,2097.28,2097.28,0.0
2023-08-06 11:01:00,2099.75,2099.75,2099.75,2099.75,0.0
2023-08-06 11:02:00,2101.82,2101.82,2101.82,2101.82,0.0
2023-08-06 11:03:00,2101.07,2101.07,2101.07,2101.07,0.0
2023-08-06 11:04:00,2095.72,2095.72,2095.72,2095.72,0.0
2023-08-06 11:05:00,2095.29,2095.29,2095.29,2095.29,0.0
2023-08-06 11:06:00,2095.42,2095.42,2095.42,2095.42,0.0
2023-08-06 11:07:00,2094.32,2094.32,2094.32,2094.32,0.0
2023-08-06 11:08:00,2095.22,2095.22,2095.22,2095.22,0.0
2023-08-06 11:09:00,2094.25,2094.25,2094.25,2094.25,0.0
2023-08-06 11:10:00,2092.7,2092.7,2092.7,2092.7,0.0
2023-08-06 11:11:00,2090.89,2090.89,2090.89,2090.89,0.0
2023-08-06 11:12:00,2088.0,2088.0,2088.0,2088.0,0.0
2023-08-06 11:13:00,2086.31,2086.31,2086.31,2086.31,0.0
2023-08-06 11:14:00,2085.14,2085.14,2085.14,2085.14,0.0
2023-08-06 11:15:00,2083.46,2083.46,2083.46,2083.46,0.0
2023-08-06 11:16:00,2083.11,2083.11,2083.11,2083.11,0.0
2023-08-06 11:17:00,2081.72,2081.72,2081.72,2081.72,0.0
2023-08-06 11:18:00,2082.21,2082.21,2082.21,2082.21,0.0
2023-08-06 11:19:00,2082.84,2082.84,2082.84,2082.84,0.0
2023-08-06 11:20:00,2084.2,2084.2,2084.2,2084.2,0.0
2023-08-06 11:21:00,2087.6,2087.6,2087.6,2087.6,0.0
2023-08-06 11:22:00,2089.89,2089.89,2089.89,2089.89,0.0
2023-08-06 11:23:00,2090.87,2090.87,2090.87,2090.87,0.0
2023-08-06 11:24:00,2091.35,2091.35,2091.35,2091.35,0.0
2023-08-06 11:25:00,2093.45,2093.45,2093.45,2093.45,0.0
2023-08-06 11:26:00,2093.59,2093.59,2093.59,2093.59,0.0
2023-08-06 11:27:00,2093.01,2093.01,2093.01,2093.01,0.0
2023-08-06 11:28:00,2093.39,2093.39,2093.39,2093.39,0.0
2023-08-06 11:29:00,2093.97,2093.97,2093.97,2093.97,0.0
2023-08-06 11:30:00,2093.62,2093.62,2093.62,2093.62,0.0
2023-08-06 11:31:00,2092.52,2092.52,2092.52,2092.52,0.0
2023-08-06 11:32:00,2090.65,2090.65,2090.65,2090.65,0.0
2023-08-06 11:33:00,2088.61,2088.61,2088.61,2088.61,0.0
2023-08-06 11:34:00,2086.72,2086.72,2086.72,2086.72,0.0
2023-08-06 11:35:00,2086.79,2086.79,2086.79,2086.79,0.0
2023-08-06 11:36:00,2086.9,2086.9,2086.9,2086.9,0.0
2023-08-06 11:37:00,2087.31,2087.31,2087.31,2087.31,0.0
2023-08-06 11:38:00,2085.65,2085.65,2085.65,2085.65,0.0
2023-08-06 11:39:00,2084.92,2084.92,2084.92,2084.92,0.0
2023-08-06 11:40:00,2084.78,2084.78,2084.78,2084.78,0.0
2023-08-06 11:41:00,2084.53,2084.53,2084.53,2084.53,0.0
2023-08-06 11:42:00,2084.39,2084.39,2084.39,2084.39,0.0
2023-08-06 11:43:00,2084.33,2084.33,2084.33,2084.33,0.0
2023-08-06 11:44:00,2084.25,2084.25,2084.25,2084.25,0.0
2023-08-06 11:45:00,2083.35,2083.35,2083.35,2083.35,0.0
2023-08-06 11:46:00,2082.63,2082.63,2082.63,2082.63,0.0
2023-08-06 11:47:00,2082.2,2082.2,2082.2,2082.2,0.0
