,date,open,high,low,close,volume
189,2019-11-10,1132.47,1135.9,1129.89,1131.8,293149000.0
190,2019-11-11,1132.7,1147.74,1132.7,1145.57,549998000.0
191,2019-11-12,1146.14,1147.06,1138.57,1139.96,379849000.0
192,2019-11-13,1140.65,1140.65,1133.49,1135.16,275428000.0
193,2019-11-14,1135.15,1139.41,1133.67,1135.95,228357000.0
194,2019-11-17,1135.73,1137.25,1129.15,1131.36,355160000.0
195,2019-11-18,1131.4,1133.43,1128.0,1131.12,356862000.0
196,2019-11-19,1131.13,1132.4,1127.91,1129.99,259331000.0
197,2019-11-20,1130.01,1139.74,1127.63,1128.34,303724000.0
198,2019-11-21,1128.34,1128.69,1118.1,1120.6,297797000.0
199,2019-11-24,1120.62,1121.94,1108.76,1110.08,280534000.0
200,2019-11-25,1110.11,1112.15,1102.46,1110.08,288858000.0
201,2019-11-26,1110.08,1111.76,1107.57,1109.16,295869000.0
202,2019-11-27,1109.09,1117.46,1108.02,1117.46,212364000.0
203,2019-11-28,1117.64,1119.63,1112.79,1112.79,243391000.0
204,2019-12-01,1112.79,1114.31,1109.97,1112.85,206314000.0
205,2019-12-02,1112.87,1113.73,1110.98,1111.99,232259000.0
206,2019-12-03,1112.06,1117.82,1111.19,1115.74,266802000.0
207,2019-12-04,1116.12,1128.0,1116.12,1124.47,308214000.0
208,2019-12-05,1124.47,1134.93,1124.44,1131.92,358840000.0
209,2019-12-08,1131.92,1135.37,1125.81,1135.37,287528000.0
210,2019-12-09,1135.36,1155.06,1132.88,1148.89,464220000.0
211,2019-12-10,1149.09,1158.11,1147.43,1151.36,500329000.0
212,2019-12-11,1155.05,1166.15,1153.14,1161.47,551378000.0
213,2019-12-12,1162.25,1175.3,1159.91,1172.64,675173000.0
214,2019-12-15,1172.44,1181.7,1167.86,1167.86,686076000.0
215,2019-12-16,1167.82,1170.56,1153.23,1154.11,407901000.0
216,2019-12-17,1154.86,1158.36,1150.66,1155.37,279244000.0
217,2019-12-18,1155.32,1158.15,1150.14,1152.07,294710000.0
218,2019-12-19,1152.06,1154.28,1148.35,1149.64,419088000.0
219,2019-12-22,1149.62,1151.3,1147.67,1150.81,374466000.0
220,2019-12-23,1150.92,1168.79,1150.92,1168.58,595765000.0
221,2019-12-24,1169.32,1176.7,1164.85,1166.21,721643000.0
222,2019-12-25,1166.56,1173.14,1165.77,1168.03,538341000.0
223,2019-12-26,1167.74,1170.45,1165.94,1167.41,588678000.0
224,2019-12-29,1166.86,1167.24,1159.23,1162.43,422454000.0
225,2019-12-30,1161.82,1167.95,1159.25,1167.95,622364000.0
226,2019-12-31,1168.61,1171.48,1163.02,1166.03,442256000.0
227,2020-01-01,1166.52,1169.5,1163.99,1169.5,372988000.0
228,2020-01-02,1168.63,1169.27,1165.24,1166.21,532211000.0
229,2020-01-05,1166.49,1187.33,1163.39,1182.31,712426000.0
230,2020-01-06,1183.35,1200.69,1183.35,1200.69,842582000.0
231,2020-01-07,1200.65,1218.14,1200.65,1216.92,1102740000.0
232,2020-01-08,1217.82,1223.66,1207.26,1209.6,732169000.0
233,2020-01-09,1209.87,1216.23,1206.49,1213.11,837036000.0
234,2020-01-12,1213.19,1255.72,1213.19,1255.72,1335750000.0
235,2020-01-13,1260.01,1285.5,1259.34,1270.86,1665520000.0
236,2020-01-14,1271.11,1274.86,1254.3,1263.38,1026440000.0
237,2020-01-15,1263.32,1287.2,1263.32,1284.23,893677000.0
238,2020-01-16,1284.28,1313.19,1284.28,1310.23,1682330000.0
239,2020-01-19,1310.26,1349.1,1310.26,1343.65,2090880000.0
240,2020-01-20,1342.7,1359.32,1308.62,1317.11,1953780000.0
241,2020-01-21,1318.65,1331.28,1309.14,1320.47,1519980000.0
242,2020-01-22,1324.32,1325.69,1310.64,1313.42,1581380000.0
243,2020-01-23,1314.16,1320.76,1295.8,1297.47,1384210000.0
244,2020-01-26,1298.67,1299.46,1275.52,1276.68,965019000.0
245,2020-01-27,1276.68,1300.62,1274.03,1300.62,917360000.0
246,2020-01-28,1300.65,1316.44,1300.65,1306.15,1400470000.0
247,2020-01-29,1306.16,1311.74,1302.14,1305.88,1293710000.0
248,2020-01-30,1306.29,1331.83,1306.29,1325.38,1966220000.0
249,2020-02-02,1325.62,1349.68,1331.87,1346.64,2077990000.0
250,2020-02-03,1348.12,1355.27,1339.6,1349.13,1611720000.0
251,2020-02-04,1351.01,1353.27,1334.09,1337.04,1570170000.0
252,2020-02-05,1338.5,1342.62,1335.72,1342.36,1082480000.0
253,2020-02-06,1341.03,1346.6,1331.02,1333.69,1049350000.0
254,2020-02-09,1332.91,1333.85,1316.1,1319.99,950403000.0
255,2020-02-10,1320.77,1329.84,1315.37,1324.26,932086000.0
256,2020-02-11,1324.31,1342.91,1323.69,1341.38,1532250000.0
257,2020-02-12,1341.07,1353.29,1340.87,1345.97,1509780000.0
258,2020-02-13,1346.45,1354.88,1342.9,1344.59,1773810000.0
259,2020-02-16,1344.73,1363.97,1344.73,1363.97,1978110000.0
260,2020-02-17,1364.34,1403.21,1364.34,1398.24,2687530000.0
261,2020-02-18,1399.47,1416.87,1387.68,1400.01,2125980000.0
262,2020-02-19,1399.29,1406.25,1389.12,1405.25,1628840000.0
263,2020-02-20,1405.51,1434.57,1405.51,1434.57,2785000000.0
264,2020-02-23,1435.87,1509.92,1435.87,1504.14,3608530000.0
265,2020-02-24,1507.98,1536.83,1499.04,1502.18,3410520000.0
266,2020-02-25,1504.8,1544.07,1480.24,1545.19,2992160000.0
267,2020-02-26,1548.32,1596.13,1548.32,1596.13,4154880000.0
268,2020-02-27,1598.81,1635.51,1558.65,1632.17,4460540000.0
269,2020-03-01,1639.87,1667.74,1591.36,1591.36,4847440000.0
270,2020-03-02,1593.08,1593.5,1495.3,1495.3,2154430000.0
271,2020-03-03,1491.23,1540.59,1439.53,1509.67,3851620000.0
272,2020-03-04,1511.41,1513.43,1439.38,1441.2,2908470000.0
273,2020-03-05,1442.92,1464.62,1408.82,1435.7,2457090000.0
274,2020-03-10,1435.86,1436.66,1349.31,1349.31,1076700000.0
275,2020-03-11,1349.86,1423.09,1349.86,1423.09,2221080000.0
276,2020-03-12,1424.6,1430.77,1371.56,1377.18,2206660000.0
277,2020-03-15,1362.25,1362.25,1310.71,1313.04,2101420000.0
278,2020-03-16,1312.69,1334.12,1291.67,1316.39,1615340000.0
279,2020-03-17,1316.74,1321.26,1266.44,1272.06,1465180000.0
280,2020-03-18,1272.1,1286.46,1234.16,1255.8,1184420000.0
281,2020-03-19,1249.26,1278.93,1223.04,1269.3,1903140000.0
282,2020-03-22,1269.08,1275.42,1246.2,1251.45,194643000.0
283,2020-05-12,1250.95,1250.95,1226.15,1226.15,104373000.0
284,2020-05-13,1225.68,1225.68,1201.57,1201.57,3613520.0
285,2020-06-29,1197.09,1200.64,1149.73,1188.7,347772000.0
286,2020-06-30,1187.25,1260.75,1185.72,1260.75,227212000.0
287,2020-07-01,1261.54,1336.52,1261.54,1336.52,407352000.0
288,2020-07-02,1351.89,1362.35,1256.11,1256.11,476655000.0
289,2020-07-05,1256.18,1280.93,1246.8,1265.45,1033390000.0
290,2020-07-06,1266.08,1298.73,1259.94,1298.73,927841000.0
291,2020-07-07,1299.72,1345.96,1299.72,1336.66,1199040000.0
292,2020-07-08,1338.54,1343.59,1319.1,1326.53,1078460000.0
293,2020-07-09,1327.13,1333.25,1312.01,1331.27,908086000.0
294,2020-07-12,1331.31,1351.82,1331.31,1340.29,1111090000.0
295,2020-07-13,1342.59,1352.69,1334.17,1342.4,1088720000.0
296,2020-07-14,1344.42,1349.24,1340.66,1347.44,994545000.0
297,2020-07-15,1347.88,1367.82,1347.88,1362.34,1160490000.0
298,2020-07-16,1364.24,1395.82,1362.62,1394.77,1041770000.0
299,2020-07-19,1408.51,1479.03,1408.51,1479.03,62566300.0
300,2020-07-20,1539.37,1556.19,1460.15,1464.94,2802230000.0
301,2020-07-21,1472.19,1479.3,1444.5,1449.94,1872220000.0
302,2020-07-22,1452.78,1461.29,1429.65,1432.44,1532510000.0
303,2020-07-23,1434.08,1440.32,1417.32,1442.61,1327140000.0
304,2020-07-26,1445.6,1464.88,1444.77,1465.1,1942680000.0
305,2020-07-27,1467.89,1475.2,1456.47,1462.48,1793920000.0
306,2020-07-28,1463.81,1466.04,1449.86,1454.89,1259750000.0
307,2020-07-29,1452.07,1452.07,1431.46,1431.52,1687090000.0
308,2020-07-30,1433.14,1444.06,1421.07,1439.06,1320270000.0
309,2020-08-02,1441.26,1441.26,1396.02,1396.28,1841240000.0
310,2020-08-03,1395.08,1411.13,1384.86,1403.86,1290250000.0
311,2020-08-05,1403.88,1403.88,1374.13,1382.66,1189530000.0
312,2020-08-06,1387.44,1388.68,1365.66,1381.37,920997000.0
313,2020-08-09,1383.98,1392.68,1363.22,1392.68,977896000.0
314,2020-08-10,1394.78,1430.41,1394.34,1430.41,1555520000.0
315,2020-08-11,1433.35,1441.31,1421.17,1423.81,1271740000.0
316,2020-08-12,1426.55,1427.15,1413.55,1425.32,951960000.0
317,2020-08-13,1431.89,1431.89,1407.43,1408.79,1048910000.0
318,2020-08-16,1407.85,1407.85,1381.89,1391.46,1259320000.0
319,2020-08-17,1391.79,1402.21,1385.7,1402.21,1074930000.0
320,2020-08-18,1403.98,1414.29,1400.81,1407.89,1239020000.0
321,2020-08-19,1409.44,1409.44,1388.17,1391.29,976235000.0
322,2020-08-20,1392.89,1403.75,1392.89,1397.57,393129000.0
323,2020-08-23,1399.48,1410.34,1394.09,1410.34,1108050000.0
324,2020-08-24,1413.09,1431.6,1413.09,1431.6,2139200000.0
325,2020-08-25,1435.21,1440.94,1428.74,1440.94,1855180000.0
326,2020-08-26,1445.47,1468.03,1445.47,1462.03,2656160000.0
327,2020-08-27,1467.07,1472.73,1454.96,1458.04,1981760000.0
328,2020-08-30,1459.16,1462.67,1444.92,1462.67,1614550000.0
329,2020-08-31,1466.57,1489.01,1466.57,1484.99,3462590000.0
330,2020-09-02,1509.4,1519.78,1499.72,1510.57,4181040000.0
331,2020-09-03,1524.19,1524.67,1497.47,1510.42,2634890000.0
332,2020-09-06,1538.42,1538.42,1494.97,1499.97,2782380000.0
333,2020-09-07,1503.37,1503.37,1483.65,1487.81,2164930000.0
334,2020-09-08,1491.33,1500.15,1477.25,1495.15,1798360000.0
335,2020-09-09,1501.86,1511.93,1495.11,1508.2,2563420000.0
336,2020-09-10,1514.13,1532.48,1512.53,1520.69,2170070000.0
337,2020-09-13,1528.15,1537.25,1522.28,1537.25,3386860000.0
338,2020-09-14,1545.68,1553.56,1538.43,1540.51,3134140000.0
339,2020-09-15,1544.71,1548.35,1531.05,1536.03,1800200000.0
340,2020-09-16,1537.35,1543.98,1530.67,1541.4,1845630000.0
341,2020-09-17,1555.86,1577.99,1547.13,1572.18,3315660000.0
342,2020-09-20,1595.47,1605.12,1574.08,1575.18,2742800000.0
343,2020-09-21,1587.82,1587.99,1561.49,1569.06,2637380000.0
344,2020-09-22,1576.55,1577.19,1541.75,1546.15,2810430000.0
345,2020-09-23,1543.37,1555.52,1535.03,1555.52,1727820000.0
346,2020-09-24,1565.31,1565.31,1554.38,1561.27,2233490000.0
347,2020-09-27,1569.06,1575.43,1562.11,1565.55,3138240000.0
348,2020-09-28,1566.44,1569.31,1557.42,1560.83,1690150000.0
349,2020-09-29,1564.92,1564.92,1552.77,1553.62,1829870000.0
350,2020-09-30,1561.58,1563.4,1542.57,1550.43,1953640000.0
351,2020-10-01,1553.95,1572.94,1553.95,1571.04,2807710000.0
352,2020-10-04,1577.77,1588.05,1577.77,1585.75,3178850000.0
353,2020-10-05,1587.31,1594.89,1580.65,1582.12,2578610000.0
354,2020-10-06,1588.01,1588.01,1581.75,1586.29,2510590000.0
355,2020-10-07,1593.04,1602.14,1587.59,1600.97,3358510000.0
356,2020-10-08,1607.52,1614.04,1586.96,1589.63,2862710000.0
357,2020-10-11,1594.01,1594.36,1574.62,1576.27,2395430000.0
358,2020-10-12,1580.14,1580.8,1566.7,1578.01,1949060000.0
359,2020-10-13,1583.29,1584.28,1567.23,1568.59,1819640000.0
360,2020-10-14,1572.35,1573.08,1560.45,1561.17,1496390000.0
361,2020-10-15,1564.69,1579.55,1560.69,1562.46,1425890000.0
362,2020-10-18,1565.9,1567.89,1554.14,1556.8,1252750000.0
363,2020-10-19,1556.85,1570.38,1555.46,1570.38,954656000.0
364,2020-10-20,1576.62,1583.6,1573.06,1583.6,1271830000.0
365,2020-10-21,1591.04,1597.71,1588.78,1597.71,1633250000.0
366,2020-10-22,1609.11,1609.52,1596.22,1606.25,1994540000.0
367,2020-10-28,1612.5,1647.45,1612.37,1647.45,2725990000.0
368,2020-10-29,1661.64,1663.41,1640.48,1645.67,3037690000.0
369,2020-11-01,1654.15,1654.15,1634.63,1640.95,2930940000.0
370,2020-11-02,1644.01,1646.9,1635.64,1637.63,2453950000.0
371,2020-11-03,1636.2,1644.61,1635.15,1643.03,2237960000.0
372,2020-11-04,1645.53,1645.7,1638.69,1640.64,1757420000.0
373,2020-11-05,1644.94,1645.08,1634.38,1636.17,2842470000.0
374,2020-11-08,1643.29,1648.58,1637.8,1648.58,3526780000.0
375,2020-11-09,1648.75,1661.32,1648.75,1652.8,3699880000.0
376,2020-11-10,1660.37,1678.79,1659.18,1678.79,4096190000.0
377,2020-11-11,1681.82,1707.67,1681.82,1707.67,4099600000.0
378,2020-11-12,1713.71,1722.32,1702.7,1718.49,4256480000.0
379,2020-11-18,1714.86,1741.81,1708.87,1741.81,4791040000.0
380,2020-11-19,1750.42,1779.21,1750.42,1778.12,6116730000.0
381,2020-11-22,1791.21,1811.63,1761.75,1782.81,6878790000.0
382,2020-11-23,1789.35,1792.41,1772.11,1780.43,4762700000.0
383,2020-11-24,1790.19,1813.86,1786.71,1810.11,5442950000.0
384,2020-11-25,1820.87,1874.81,1820.87,1874.81,5131890000.0
385,2020-11-26,1894.78,1926.91,1879.0,1893.24,7613030000.0
386,2020-11-29,1912.11,1971.42,1912.11,1968.27,9227350000.0
387,2020-11-30,2000.0,2028.45,1971.24,1997.05,8867720000.0
388,2020-12-01,2009.46,2022.25,1966.18,2000.4,7404150000.0
389,2020-12-02,2016.82,2077.7,2016.82,2071.02,7463480000.0
390,2020-12-03,2090.79,2118.41,2040.99,2055.45,8026020000.0
391,2020-12-06,2051.51,2051.51,1932.11,1932.11,7209180000.0
392,2020-12-07,1929.46,2004.39,1914.42,2004.39,6667960000.0
393,2020-12-08,2033.97,2047.35,1982.07,1995.35,5719440000.0
394,2020-12-09,2006.4,2009.81,1948.98,1955.75,4745650000.0
395,2020-12-10,1954.6,1974.12,1938.92,1964.02,4146320000.0
396,2020-12-13,1973.75,2010.45,1967.44,2010.45,4899480000.0
397,2020-12-14,2022.72,2069.06,2022.72,2067.17,7204140000.0
398,2020-12-15,2085.56,2100.96,2050.9,2061.41,6069330000.0
399,2020-12-16,2097.2,2097.2,2041.85,2055.22,5144680000.0
400,2020-12-17,2058.72,2059.8,2025.19,2032.51,6769890000.0
401,2020-12-20,2046.57,2046.57,1935.4,1935.63,8612860000.0
402,2020-12-21,1919.05,1977.42,1874.07,1965.96,6698870000.0
403,2020-12-22,1987.47,2061.41,1987.47,2061.41,6740740000.0
404,2020-12-23,2094.27,2127.22,2063.13,2068.45,6862450000.0
405,2020-12-24,2091.59,2091.59,2025.65,2038.63,5369050000.0
406,2020-12-27,2047.12,2047.19,1994.8,1998.65,4623450000.0
407,2020-12-28,1998.81,2013.51,1981.5,2007.29,3850320000.0
408,2020-12-29,2016.26,2031.47,2009.38,2012.89,4092230000.0
409,2020-12-30,2023.59,2062.06,2023.4,2062.06,4446220000.0
410,2020-12-31,2079.37,2112.59,2073.8,2087.27,5703470000.0
411,2021-01-03,2104.85,2175.39,2104.85,2175.39,6344020000.0
412,2021-01-04,2207.05,2216.44,2154.0,2169.04,5961730000.0
413,2021-01-05,2167.82,2182.39,2149.74,2165.49,4566380000.0
414,2021-01-06,2170.82,2185.2,2170.31,2178.57,4425470000.0
415,2021-01-07,2181.27,2204.97,2179.09,2194.48,5874710000.0
416,2021-01-10,2201.38,2238.24,2201.38,2235.72,6326650000.0
417,2021-01-11,2264.27,2266.44,2229.13,2239.42,5524830000.0
418,2021-01-12,2243.16,2267.73,2233.61,2267.73,4982390000.0
419,2021-01-13,2279.04,2296.17,2277.26,2286.54,5914390000.0
420,2021-01-17,2299.33,2316.8,2297.5,2315.0,6374270000.0
421,2021-01-18,2333.87,2340.57,2319.58,2332.31,6314660000.0
422,2021-01-19,2361.99,2362.86,2304.98,2326.9,7467440000.0
423,2021-01-20,2361.52,2362.99,2322.72,2342.76,6210970000.0
424,2021-01-21,2372.86,2376.13,2354.7,2374.64,7798530000.0
425,2021-01-24,2396.74,2429.11,2396.74,2424.84,9376050000.0
426,2021-01-25,2447.01,2456.22,2408.87,2440.87,8903540000.0
427,2021-01-26,2461.42,2462.28,2419.89,2423.09,8279700000.0
428,2021-01-27,2433.74,2449.42,2416.62,2441.85,8006240000.0
429,2021-01-28,2460.83,2460.83,2420.64,2425.29,9898460000.0
430,2021-01-31,2425.53,2425.53,2366.46,2370.54,8973210000.0
431,2021-02-01,2372.04,2413.18,2372.04,2408.24,6972940000.0
432,2021-02-02,2434.48,2473.73,2429.9,2473.73,8593470000.0
433,2021-02-03,2490.53,2519.85,2457.99,2466.92,9531720000.0
434,2021-02-04,2479.6,2481.59,2443.68,2475.26,7615070000.0
435,2021-02-07,2486.79,2524.0,2486.79,2524.0,10442000000.0
436,2021-02-08,2553.78,2563.29,2538.83,2561.47,10619200000.0
437,2021-02-09,2562.43,2585.15,2524.44,2532.46,8146270000.0
438,2021-02-10,2544.8,2547.76,2511.03,2543.03,7649410000.0
