date,open,high,low,close,volume
2016-08-07,4150,4215,4150,4215,233
2016-08-08,4135,4135,4055,4055,37
2016-08-09,4136,4136,4136,4136,10
2016-08-10,4218,4218,4150,4150,134
2016-08-11,4233,4401,4231,4250,357
2016-08-14,4165,4182,4020,4100,237
2016-08-15,4150,4317,4150,4317,70
2016-08-16,4380,4380,4233,4278,315
2016-08-17,4300,4300,4218,4218,117
2016-08-21,4220,4302,4220,4250,89
2016-08-22,4200,4200,4200,4200,200
2016-08-23,4284,4284,4195,4195,277
2016-08-24,4112,4156,4060,4156,206
2016-08-28,4200,4239,4200,4239,20
2016-08-29,4200,4200,4155,4155,77
2016-08-30,4200,4284,4200,4284,30
2016-08-31,4369,4456,4369,4456,30
2016-09-01,4400,4400,4367,4399,156
2016-09-04,4350,4390,4349,4390,59
2016-09-05,4450,4477,4390,4390,116
2016-09-06,4477,4550,4460,4460,179
2016-09-07,4440,4440,4440,4440,20
2016-09-08,4390,4400,4365,4400,120
2016-09-11,4400,4574,4400,4574,172
2016-09-12,4574,4485,4484,4484,50
2016-09-14,4500,4650,4500,4650,55
2016-09-18,4560,4600,4560,4600,1000
2016-09-20,4600,4600,4560,4600,444
2016-09-21,4600,4600,4550,4550,34
2016-09-22,4550,4733,4550,4565,411
2016-09-25,4474,4474,4270,4270,406
2016-09-26,4190,4388,4190,4388,112
2016-09-27,4375,4375,4375,4375,50
2016-09-28,4325,4411,4325,4411,73
2016-09-29,4499,4500,4410,4410,608
2016-10-02,4498,4500,4400,4450,286
2016-10-03,4500,4500,4500,4500,10
2016-10-04,4500,4535,4500,4535,472
2016-10-05,4475,4475,4445,4445,64
2016-10-16,4400,4400,4400,4400,13
2016-10-25,4314,4314,4314,4314,20
2016-10-26,4400,4400,4400,4400,10
2016-10-27,4400,4400,4400,4400,100
2016-11-03,4488,4620,4488,4620,317
2016-11-07,4712,5000,4712,4900,495
2016-11-08,4949,4949,4780,4780,200
2016-11-09,4720,4720,4685,4685,94
2016-11-10,4778,4778,4520,4520,227
2016-11-13,4520,4500,4500,4500,90
2016-11-14,4570,4794,4570,4794,289
2016-11-15,4880,5000,4880,4980,1084
2016-11-16,5000,5094,5000,5074,1095
2016-11-17,5020,5020,4905,4910,854
2016-12-05,3241,3241,2977,2977,264
2016-12-06,2918,2918,2804,2845,293
2016-12-07,2801,2801,2789,2789,184
2016-12-08,2734,2734,2660,2660,746
2016-12-11,2620,2660,2607,2660,312
2016-12-12,2610,2610,2550,2550,90
2016-12-14,2580,2658,2553,2658,923
2016-12-15,2711,2711,2711,2711,10
2016-12-18,2700,2976,2700,2917,394
2016-12-19,2975,3034,2857,2857,250
2016-12-20,2914,3142,2914,3142,3790
2016-12-21,3204,3456,3204,3456,2522
2016-12-22,3471,3615,3430,3435,1304
2016-12-26,3503,3505,3092,3092,1517
2016-12-27,3092,3225,2971,3120,3448
2017-01-03,2273,2451,2200,2200,590
2017-01-04,2200,2288,2200,2243,180
2017-01-05,2250,2250,2081,2122,450
2017-01-08,2101,2120,2101,2105,358
2017-01-10,2146,2146,2146,2146,50
2017-01-11,2170,2170,2120,2120,170
2017-01-12,2160,2162,2120,2120,455
2017-01-15,2120,2162,2120,2162,30
2017-01-16,2120,2120,2120,2120,110
2017-01-17,2080,2080,2080,2080,10
2017-01-18,2080,2080,2080,2080,44
2017-01-19,2070,2075,2050,2075,150
2017-01-22,2060,2065,2060,2065,53
2017-01-23,2025,2031,2025,2025,250
2017-01-24,2010,2010,2000,2000,46
2017-01-31,1965,1965,1926,1926,20
2017-02-01,1930,1968,1930,1968,56
2017-02-02,1980,1980,1970,1970,20
2017-02-05,2009,2010,2000,2000,120
2017-02-06,1975,1975,1960,1960,27
2017-02-07,1930,1930,1921,1921,70
2017-02-09,1883,1883,1883,1883,253
2017-02-14,1848,1848,1715,1715,310
2017-02-15,1725,1865,1700,1865,275
2017-02-16,1850,1886,1850,1850,395
2017-02-19,1880,1880,1880,1880,125
2017-02-20,1917,1917,1843,1843,280
2017-02-21,1807,1870,1765,1765,705
2017-02-22,1800,1872,1800,1835,560
2017-02-23,1800,1834,1799,1834,50
2017-02-26,1860,1860,1823,1823,45
2017-02-28,1787,1787,1787,1787,50
2017-03-01,1790,1790,1787,1787,48
2017-03-05,1790,1858,1790,1826,67
2017-03-06,1801,1801,1801,1801,50
2017-03-07,1820,1842,1820,1842,104
2017-03-13,1845,1845,1845,1845,30
2017-03-14,1860,1865,1860,1865,393
2017-03-15,1900,1950,1900,1950,427
2017-03-16,1989,2000,1989,2000,127
2017-03-19,2025,2040,2025,2040,119
2017-03-20,2040,2163,2040,2163,139
2017-03-21,2200,2338,2200,2338,88
2017-03-22,2384,2550,2384,2430,430
2017-03-23,2478,2478,2345,2345,282
2017-03-26,2391,2486,2391,2486,310
2017-03-28,2505,2505,2486,2486,70
2017-03-29,2500,2500,2437,2437,210
2017-03-30,2390,2449,2390,2449,250
2017-04-02,2489,2548,2489,2548,154
2017-04-03,2590,2598,2401,2401,102
2017-04-04,2385,2450,2355,2450,160
2017-04-06,2435,2435,2391,2395,187
2017-04-09,2435,2450,2420,2445,357
2017-04-10,2445,2689,2445,2679,342
2017-04-11,2731,2750,2678,2740,745
2017-04-12,2794,2905,2794,2905,100
2017-04-13,2950,2950,2892,2892,65
2017-04-16,2900,2999,2779,2780,1336
2017-04-18,2725,2800,2720,2800,368
2017-04-19,2744,2750,2744,2750,70
2017-04-20,2805,3000,2805,2950,676
2017-04-23,3009,3009,2910,2980,280
2017-04-24,2990,2990,2950,2950,195
2017-04-25,2900,2919,2842,2866,366
2017-04-26,2923,3100,2923,3100,150
2017-04-27,3162,3349,3100,3349,957
2017-04-30,3410,3478,3314,3314,612
2017-05-02,3350,3485,3300,3485,401
2017-05-03,3530,3530,3391,3400,382
2017-05-04,3350,3351,3350,3350,484
2017-05-07,3285,3285,3220,3220,168
2017-05-08,3284,3284,3219,3219,46
2017-05-09,3283,3340,3283,3340,30
2017-05-11,3390,3390,3245,3245,574
2017-05-15,3309,3442,3309,3400,323
2017-05-16,3332,3332,3300,3300,120
2017-05-17,3300,3300,3235,3235,175
2017-05-18,3235,3290,3202,3230,222
2017-05-21,3294,3350,3294,3350,85
2017-05-22,3300,3366,3300,3300,220
2017-05-23,3234,3234,3234,3234,19
2017-05-24,3191,3191,3190,3190,34
2017-05-28,3253,3254,3253,3254,69
2017-05-30,3319,3319,3260,3319,40
2017-05-31,3300,3329,3253,3329,280
2017-06-01,3360,3410,3360,3410,723
2017-06-04,3342,3342,3342,3342,50
2017-06-05,3400,3400,3400,3400,13
2017-06-06,3468,3468,3399,3399,130
2017-06-07,3410,3478,3400,3400,184
2017-06-08,3400,3400,3334,3334,126
2017-06-11,3311,3311,3300,3300,145
2017-06-12,3299,3320,3254,3254,167
2017-06-13,3250,3250,3250,3250,58
2017-06-14,3285,3300,3285,3300,128
2017-06-15,3320,3366,3300,3300,394
2017-06-19,3234,3240,3170,3170,520
2017-06-20,3233,3233,3233,3233,35
2017-06-21,3240,3325,3240,3325,197
2017-06-22,3300,3300,3300,3300,15
2017-06-25,3299,3333,3299,3300,193
2017-06-27,3250,3250,3235,3235,90
2017-07-02,3299,3299,3299,3299,21
2017-07-03,3250,3250,3250,3250,38
2017-07-04,3200,3200,3186,3186,63
2017-07-05,3200,3200,3200,3200,50
2017-07-06,3200,3264,3180,3264,144
2017-07-09,3329,3420,3300,3300,698
2017-07-10,3290,3290,3290,3290,10
2017-07-11,3225,3240,3110,3150,1128
2017-07-12,3150,3160,3137,3150,352
2017-07-13,3151,3151,3095,3150,563
2017-07-16,3150,3160,3140,3140,483
2017-07-17,3141,3240,3141,3240,545
2017-07-18,3250,3338,3250,3338,819
2017-07-19,3404,3404,3270,3290,371
2017-07-20,3225,3225,3210,3212,496
2017-07-23,3200,3300,3200,3300,1031
2017-07-24,3305,3340,3260,3260,450
2017-07-25,3313,3315,3260,3300,528
2017-07-26,3300,3400,3300,3370,307
2017-07-27,3437,3437,3325,3390,1362
2017-07-30,3450,3500,3385,3400,445
2017-07-31,3400,3400,3380,3399,416
2017-08-01,3465,3468,3350,3468,584
2017-08-02,3520,3531,3420,3490,710
2017-08-03,3490,3590,3425,3525,1664
2017-08-06,3595,3649,3520,3522,1641
2017-08-07,3500,3565,3481,3481,617
2017-08-09,3545,3558,3510,3521,745
2017-08-10,3452,3510,3400,3499,1843
2017-08-13,3500,3500,3450,3460,146
2017-08-15,3430,3450,3382,3450,866
2017-08-16,3519,3519,3450,3455,562
2017-08-17,3470,3480,3455,3455,509
2017-08-20,3406,3406,3400,3400,91
2017-08-21,3401,3410,3390,3390,143
2017-08-22,3390,3457,3380,3447,491
2017-08-23,3450,3451,3446,3446,192
2017-08-24,3426,3500,3415,3499,732
2017-08-27,3500,3570,3500,3568,738
2017-08-28,3501,3924,3501,3832,2420
2017-08-30,3900,3986,3761,3822,1762
2017-08-31,3755,3850,3755,3850,372
2017-09-04,3773,3840,3730,3815,1839
2017-09-06,3739,3881,3739,3851,1763
2017-09-07,3820,3864,3810,3864,575
2017-09-10,3810,3840,3786,3787,1994
2017-09-11,3720,3880,3720,3880,2615
2017-09-12,3950,3950,3831,3900,2465
2017-09-13,3880,3900,3791,3805,690
2017-09-14,3800,3805,3750,3800,1165
2017-09-17,3835,3835,3760,3820,618
2017-09-18,3895,3900,3800,3800,251
2017-09-20,3848,3850,3840,3850,319
2017-09-24,3849,3850,3800,3800,176
2017-09-25,3750,3820,3750,3820,100
2017-09-26,3820,3865,3800,3865,1279
2017-10-03,3800,3800,3800,3800,60
2017-10-08,3724,3724,3610,3610,355
2017-10-09,3610,3610,3550,3553,482
2017-10-10,3624,3624,3557,3600,69
2017-10-11,3620,3625,3600,3600,158
2017-10-12,3670,3720,3670,3720,426
2017-10-15,3725,3790,3725,3755,566
2017-10-16,3830,3830,3755,3810,1144
2017-10-17,3774,3823,3774,3823,530
2017-10-18,3810,3825,3800,3800,600
2017-10-22,3800,3800,3800,3800,38
2017-10-23,3820,3820,3761,3780,334
2017-10-24,3800,3800,3798,3798,230
2017-10-25,3800,3805,3788,3788,389
2017-10-29,3790,3803,3790,3800,96
2017-10-30,3799,3799,3760,3790,240
2017-10-31,3750,3755,3715,3715,188
2017-11-01,3715,3715,3650,3650,67
2017-11-02,3720,3720,3720,3720,10
2017-11-05,3655,3655,3650,3650,125
2017-11-06,3645,3665,3590,3590,774
2017-11-07,3610,3649,3610,3649,64
2017-11-08,3599,3599,3599,3599,30
2017-11-09,3670,3743,3466,3466,6220
2017-11-12,3535,3535,3406,3460,1579
2017-11-13,3400,3465,3400,3415,908
2017-11-14,3400,3557,3400,3489,308
2017-11-15,3558,3558,3470,3499,1498
2017-11-16,3500,3520,3495,3520,750
2017-11-19,3550,3551,3525,3551,578
2017-11-20,3580,3580,3550,3580,462
2017-11-21,3600,3600,3600,3600,221
2017-11-22,3575,3594,3575,3593,980
2017-11-23,3630,3650,3630,3635,487
2017-11-26,3650,3796,3583,3795,1590
2017-11-27,3800,3800,3750,3751,1676
2017-11-28,3790,3810,3750,3804,7482
2017-11-29,2665,2874,2665,2845,3450
2017-11-30,2850,2915,2840,2880,1484
2017-12-04,2840,2840,2819,2820,296
2017-12-05,2800,2801,2800,2801,38
2017-12-06,2800,2810,2770,2810,479
2017-12-10,2790,2790,2761,2761,344
2017-12-11,2740,2770,2740,2760,121
2017-12-12,2712,2712,2680,2680,335
2017-12-13,2690,2750,2690,2750,681
2017-12-14,2710,2725,2697,2697,250
