date,open,high,low,close,volume
2024-01-30 14:58:00,369.0,369.0,369.0,369.0,55
2024-01-30 14:59:00,368.1,372.0,368.1,372.0,1012
2024-01-31 11:01:00,366.1,366.1,366.1,366.1,10
2024-01-31 11:16:00,370.0,370.0,370.0,370.0,350
2024-01-31 11:18:00,370.0,370.0,370.0,370.0,248
2024-01-31 11:39:00,372.0,372.0,372.0,372.0,10
2024-01-31 11:54:00,372.0,372.0,372.0,372.0,97
2024-01-31 12:10:00,371.0,371.0,371.0,371.0,100
2024-01-31 12:13:00,370.1,370.1,370.1,370.1,100
2024-01-31 12:14:00,370.1,370.1,370.0,370.0,750
2024-01-31 12:18:00,371.0,373.0,371.0,373.0,320
2024-01-31 12:42:00,371.9,371.9,371.9,371.9,300
2024-01-31 12:47:00,371.5,371.5,370.0,370.0,281
2024-01-31 12:48:00,370.0,370.0,369.1,369.1,500
2024-01-31 12:54:00,367.1,367.1,367.1,367.1,300
2024-01-31 13:05:00,367.1,367.1,367.1,367.1,100
2024-01-31 13:07:00,367.1,367.1,366.0,366.0,630
2024-01-31 13:18:00,365.2,365.2,365.1,365.1,950
2024-01-31 13:19:00,365.0,365.0,365.0,365.0,35
2024-01-31 13:25:00,364.7,364.7,364.7,364.7,500
2024-01-31 13:26:00,363.0,363.0,363.0,363.0,227
2024-01-31 13:27:00,363.0,363.0,363.0,363.0,223
2024-01-31 13:35:00,363.0,363.0,363.0,363.0,150
2024-01-31 13:39:00,362.5,362.5,362.5,362.5,50
2024-01-31 13:43:00,362.0,362.0,362.0,362.0,50
2024-01-31 13:49:00,362.0,362.0,362.0,362.0,100
2024-01-31 13:54:00,362.0,362.0,362.0,362.0,65
2024-01-31 13:57:00,363.0,363.0,363.0,363.0,127
2024-01-31 13:59:00,368.9,368.9,368.9,368.9,10
2024-01-31 14:30:00,362.1,362.1,362.1,362.1,500
2024-01-31 14:32:00,362.0,362.0,361.7,361.7,500
2024-01-31 14:35:00,361.7,361.7,361.6,361.6,300
2024-01-31 14:38:00,361.8,361.8,361.0,361.0,400
2024-01-31 14:39:00,361.0,361.0,361.0,361.0,500
2024-01-31 14:41:00,362.0,362.0,362.0,362.0,19
2024-01-31 14:44:00,362.9,362.9,362.9,362.9,166
2024-01-31 14:46:00,362.0,362.0,362.0,362.0,200
2024-01-31 14:48:00,362.1,362.1,362.1,362.1,10
2024-01-31 14:51:00,362.9,362.9,362.9,362.9,25
2024-01-31 14:52:00,362.1,362.1,362.0,362.0,71
2024-01-31 14:58:00,361.0,361.0,360.0,360.0,1350
2024-01-31 14:59:00,360.0,360.0,360.0,360.0,50
2024-02-01 11:14:00,358.0,358.0,357.7,357.7,500
2024-02-01 11:15:00,359.0,359.0,359.0,359.0,100
2024-02-01 11:35:00,359.0,359.0,359.0,359.0,39
2024-02-01 11:57:00,357.7,357.7,357.7,357.7,40
2024-02-01 12:05:00,357.7,357.7,357.7,357.7,11
2024-02-01 12:23:00,357.7,357.7,357.7,357.7,20
2024-02-01 12:28:00,359.0,364.0,359.0,364.0,1340
2024-02-01 12:29:00,364.0,366.0,364.0,366.0,2500
2024-02-01 12:33:00,366.0,367.2,366.0,367.2,800
2024-02-01 12:35:00,373.3,373.3,373.3,373.3,10
2024-02-01 12:38:00,371.8,373.0,371.8,373.0,1000
2024-02-01 12:40:00,373.0,373.0,373.0,373.0,500
2024-02-01 12:44:00,372.9,372.9,372.9,372.9,50
2024-02-01 12:50:00,369.0,369.0,369.0,369.0,50
2024-02-01 12:51:00,369.0,370.8,369.0,370.8,700
2024-02-01 12:52:00,370.0,370.0,370.0,370.0,200
2024-02-01 12:57:00,369.0,370.5,369.0,370.5,631
2024-02-01 12:59:00,370.5,370.9,370.5,370.9,359
2024-02-01 13:00:00,371.0,372.0,371.0,372.0,2200
2024-02-01 13:01:00,373.0,373.3,372.0,372.0,541
2024-02-01 13:04:00,371.9,373.9,371.9,373.9,500
2024-02-01 13:05:00,373.9,373.9,373.9,373.9,171
2024-02-01 13:06:00,374.0,374.0,374.0,374.0,10
2024-02-01 13:09:00,373.0,373.0,373.0,373.0,20
2024-02-01 13:14:00,371.8,373.0,371.8,373.0,600
2024-02-01 13:16:00,371.0,371.0,371.0,371.0,600
2024-02-01 13:19:00,370.0,372.0,370.0,372.0,300
2024-02-01 13:31:00,370.0,370.0,370.0,370.0,500
2024-02-01 13:35:00,368.1,368.1,368.0,368.0,442
2024-02-01 13:36:00,367.0,367.0,367.0,367.0,250
2024-02-01 13:55:00,366.9,366.9,366.9,366.9,50
2024-02-01 13:56:00,367.0,367.0,367.0,367.0,51
2024-02-01 14:10:00,368.0,368.0,368.0,368.0,127
2024-02-01 14:15:00,369.0,369.0,369.0,369.0,10
2024-02-01 14:18:00,367.1,369.0,367.1,369.0,90
2024-02-01 14:19:00,370.0,370.0,370.0,370.0,11
2024-02-01 14:27:00,368.0,368.0,368.0,368.0,50
2024-02-01 14:28:00,368.0,368.0,368.0,368.0,36
2024-02-01 14:29:00,368.0,368.0,368.0,368.0,414
2024-02-01 14:30:00,368.1,368.1,368.1,368.1,50
2024-02-01 14:42:00,366.0,366.0,366.0,366.0,10
2024-02-01 14:43:00,365.1,365.1,365.0,365.0,322
2024-02-01 14:45:00,360.8,360.8,360.8,360.8,290
2024-02-01 14:50:00,360.8,360.8,360.8,360.8,20
2024-02-01 14:51:00,360.8,360.8,360.0,360.0,2995
2024-02-01 14:53:00,360.8,360.8,360.8,360.8,65
2024-02-01 14:54:00,360.9,360.9,360.9,360.9,115
2024-02-01 14:57:00,364.9,364.9,364.9,364.9,140
2024-02-01 14:58:00,361.0,361.0,361.0,361.0,224
2024-02-01 14:59:00,360.0,364.0,360.0,364.0,400
2024-02-04 11:02:00,357.0,357.0,357.0,357.0,10
2024-02-04 11:28:00,364.0,364.0,364.0,364.0,30
2024-02-04 11:29:00,371.0,371.0,371.0,371.0,500
2024-02-04 11:38:00,370.0,370.0,370.0,370.0,75
2024-02-04 11:40:00,370.0,370.0,370.0,370.0,20
2024-02-04 11:48:00,369.0,369.0,369.0,369.0,10
2024-02-04 12:11:00,369.0,369.0,369.0,369.0,50
2024-02-04 12:25:00,363.4,363.4,363.4,363.4,400
2024-02-04 12:26:00,363.1,363.1,363.1,363.1,125
2024-02-04 12:37:00,365.0,365.0,365.0,365.0,10
2024-02-04 12:40:00,365.0,365.0,365.0,365.0,480
2024-02-04 12:43:00,363.1,363.1,363.1,363.1,40
2024-02-04 12:51:00,363.1,363.1,363.1,363.1,10
2024-02-04 13:06:00,365.0,365.0,365.0,365.0,200
2024-02-04 13:13:00,366.0,366.0,366.0,366.0,110
2024-02-04 13:26:00,364.1,364.1,364.1,364.1,200
2024-02-04 13:42:00,364.1,364.1,364.1,364.1,195
2024-02-04 14:03:00,364.1,364.1,364.1,364.1,135
2024-02-04 14:12:00,363.5,363.5,363.5,363.5,395
2024-02-04 14:13:00,364.0,364.0,364.0,364.0,190
2024-02-04 14:17:00,364.0,364.0,364.0,364.0,18
2024-02-04 14:20:00,364.0,364.0,364.0,364.0,42
